farm_id,farmer_id,state,district,village,area_in_acres,calculated_area_in_acres,lon,lat
15263,10873,HARYANA,YAMUNANAGAR,Chamrori,12.3,11.34,77.12546958089024,30.05715246747551
14745,10570,HARYANA,AMBALA,Nagla nanku,8.5,8.26,76.9500583497577,30.39793415281971
26497,23303,PUNJAB,FEROZEPUR,Sadhe hashm,1.3,1.36,74.71064167086574,30.937376658486027
26496,23303,PUNJAB,FEROZEPUR,Sadhe hashm,6.4,6.43,74.7107045425284,30.940112915365713
26495,23303,PUNJAB,FEROZEPUR,Sadhe hashm,9.6,9.56,74.71655767605387,30.93823653864807
14607,10487,PUNJAB,FEROZEPUR,Dadodu,15.0,14.55,74.72037645297868,30.94733133975831
14606,10487,PUNJAB,FEROZEPUR,Dadodu,16.4,15.65,74.71630843711675,30.953910273869784
14605,10487,PUNJAB,FEROZEPUR,Dadodu,7.6,7.69,74.71147793298708,30.95430871396149
15722,10968,PUNJAB,MUKTSAR,Ramgarh,4.7,4.44,74.39950557600169,30.499785340388343
15721,10968,PUNJAB,MUKTSAR,Ramgarh,2.5,2.3,74.39815052798615,30.501266086657168
15424,10968,PUNJAB,MUKTSAR,Ramgarh,6.0,5.77,74.40968392117823,30.47560569551096
15423,10968,PUNJAB,MUKTSAR,Ramgarh,3.0,2.41,74.40823521003671,30.475272380484693
25364,21778,HARYANA,KURUKSHETRA,Mangoli jattan,10.0,9.87,77.03227813670287,30.122655193279225
14817,10627,HARYANA,AMBALA,Nagla nanku,8.3,8.17,76.95603950841883,30.40030287448089
24967,21203,HARYANA,KURUKSHETRA,Dhanani,18.0,16.97,77.00554973105561,30.123695077185022
17613,13448,PUNJAB,MUKTSAR,Abul khurana,3.0,3.56,74.49094795722901,30.16051166691558
17612,13448,PUNJAB,MUKTSAR,Abul khurana,19.0,19.26,74.4868776683969,30.160148308859466
15696,11117,HARYANA,FATEHABAD,Haroli,15.0,14.83,75.46431802690853,29.647977117380595
15805,11176,HARYANA,KURUKSHETRA,Rampura,5.3,5.37,76.93609972033477,30.055555744222985
23374,18262,HARYANA,YAMUNANAGAR,Talakour,12.0,6.53,77.20922334738094,30.230532319711465
12174,8930,HARYANA,AMBALA,Sarhdehdhi,5.0,5.18,77.16095836759375,30.318000153396124
25291,21689,HARYANA,KURUKSHETRA,Kharindwa,2.5,2.43,76.9320861624234,30.121991082210016
26609,23425,PUNJAB,BARNALA,Moom,3.7,3.69,75.4716757967654,30.559150321930225
26608,23425,PUNJAB,BARNALA,Moom,2.0,2.14,75.47586501736544,30.546696764285137
26607,23425,PUNJAB,BARNALA,Moom,12.0,10.36,75.47933611556844,30.549090066795195
26606,23425,PUNJAB,BARNALA,Moom,6.2,6.39,75.5029764910128,30.554532297166233
25290,21688,HARYANA,KURUKSHETRA,Kharindwa,3.3,3.39,76.9324342584465,30.120302403649394
25596,22048,HARYANA,KURUKSHETRA,Mangoli jattan,5.0,4.68,77.03540627137089,30.12639952455189
15774,11164,PUNJAB,FEROZEPUR,Sadardeen,16.6,16.12,74.48908556789966,30.860832699982385
15773,11164,PUNJAB,FEROZEPUR,Sadardeen,3.0,2.62,74.51867809124175,30.875990493054477
15772,11164,PUNJAB,FEROZEPUR,Sadardeen,3.0,3.12,74.52850677827873,30.871452938830885
20090,14945,PUNJAB,MUKTSAR,Fathui khera,5.09,5.11,74.51825685465282,30.02739860983212
20089,14945,PUNJAB,MUKTSAR,Fathui khera,9.0,8.71,74.47965316804675,30.01388328172353
25532,21956,HARYANA,KURUKSHETRA,Bartholi,12.0,11.95,77.0489568475792,30.102884976389312
17086,11923,HARYANA,YAMUNANAGAR,Jhiwerheri,10.0,9.34,77.08452738278719,30.12320800712812
17085,11923,HARYANA,YAMUNANAGAR,Jhiwerheri,5.0,5.01,77.08406584832296,30.12445415239678
17084,11923,HARYANA,YAMUNANAGAR,Jhiwerheri,6.4,6.19,77.0776095908714,30.13218429574649
25867,22446,PUNJAB,BARNALA,chiniwal khurd,5.0,5.22,75.45529380773426,30.598538847880153
18174,13771,PUNJAB,MUKTSAR,Adhnian,10.0,9.91,74.52826154116516,30.05494110368415
18173,13771,PUNJAB,MUKTSAR,Adhnian,3.0,2.75,74.52849098916833,30.06738462039647
7657,5347,HARYANA,KURUKSHETRA,isrehadi,9.0,9.9,76.97878241666322,30.12351128137272
333,309,PUNJAB,AMRITSAR,Bagge kalan,5.0,3.68,74.7364816856507,31.74644293002267
8531,6605,HARYANA,KURUKSHETRA,Buhat majra,5.0,4.56,77.07777100541212,29.960991924093765
16545,11641,HARYANA,YAMUNANAGAR,Chhari,22.6,22.9,77.13634452683826,30.090954813998813
7600,4491,HARYANA,KAITHAL,Ramnagar bhunna,10.0,9.41,76.32014416408884,29.9707609305845
5620,4491,HARYANA,KAITHAL,Ramnagar bhunna,15.0,12.47,76.31998287088759,29.968432730563137
24702,20736,HARYANA,YAMUNANAGAR,Nousher,11.0,11.2,77.25420635070282,30.381691323821407
24701,20736,HARYANA,YAMUNANAGAR,Nousher,3.0,3.16,77.25147614270544,30.3838172552103
24700,20736,HARYANA,YAMUNANAGAR,Nousher,4.0,3.91,77.24230987156555,30.38745494132548
14363,10342,HARYANA,YAMUNANAGAR,Dhourang,2.1,2.11,77.18688729329477,30.0706240571892
14362,10342,HARYANA,YAMUNANAGAR,Dhourang,2.7,2.79,77.20131642738235,30.0667668433197
8057,6295,HARYANA,KURUKSHETRA,Khanpur jattan,14.0,13.74,76.86354204472408,30.12865035443909
3047,2462,HARYANA,PANIPAT,Aasan kalan,38.0,43.91,76.89367130603493,29.406377576185953
1473,1249,HARYANA,PANIPAT,Dumiyana,20.0,17.32,76.7101556730992,29.326611637599292
8516,6596,HARYANA,KURUKSHETRA,Bhoot majra,15.0,15.08,77.07564926681724,29.96014417153552
8521,6598,HARYANA,KARNAL,Danora jagir,5.0,5.47,77.12192742711841,29.974945426231308
8520,6598,HARYANA,KARNAL,Danora jagir,14.0,15.65,77.12655447120105,29.98496538107489
8383,6500,HARYANA,KURUKSHETRA,Tatki,19.0,20.37,76.94851129061416,30.02399167027566
8380,6500,HARYANA,KURUKSHETRA,Tatki,7.0,7.34,76.95124540947182,30.028996907037623
10042,7604,HARYANA,AMBALA,Talehdi,5.0,4.76,77.03580552801172,30.14186075840764
10041,7604,HARYANA,AMBALA,Talehdi,9.4,6.7,77.03561294454623,30.14431325304631
10194,7710,HARYANA,FATEHABAD,Tamspura,8.0,7.87,75.49072542369044,29.62528601679763
10193,7710,HARYANA,FATEHABAD,Tamspura,10.0,10.06,75.49829430922928,29.64963049989381
10192,7710,HARYANA,FATEHABAD,Tamspura,6.0,5.87,75.49735673123973,29.6472319692029
10191,7710,HARYANA,FATEHABAD,Tamspura,15.0,14.83,75.49673120771627,29.649683574200463
12029,8825,HARYANA,PANIPAT,Qawi,4.0,3.62,76.7878951955978,29.463599751972165
12032,8826,HARYANA,PANIPAT,Qawi,10.0,7.37,76.7957465187293,29.459363250378285
2410,1957,HARYANA,FATEHABAD,Haroli,2.0,2.32,75.45429370567908,29.6424516708648
9911,7519,HARYANA,YAMUNANAGAR,Sarawan,15.0,15.5,77.17795652768397,30.35715698355666
9909,7519,HARYANA,YAMUNANAGAR,Sarawan,9.0,7.96,77.183293669892,30.345589956784277
8371,6491,HARYANA,KURUKSHETRA,Mathana,20.0,21.91,76.93986604466103,29.991225919472186
7033,5657,PUNJAB,MANSA,Chak alisher,1.148,1.08,75.6252674679976,29.776394703449583
7032,5657,PUNJAB,MANSA,Chak alisher,5.296,5.22,75.61412376089402,29.784408082698697
7031,5657,PUNJAB,MANSA,Chak alisher,2.844,2.71,75.62666389777607,29.774802895271826
7030,5657,PUNJAB,MANSA,Chak alisher,5.235,5.16,75.61352684762721,29.7826292812403
7029,5657,PUNJAB,MANSA,Chak alisher,2.654,2.76,75.62488007838506,29.777030885060007
14202,10243,HARYANA,KARNAL,Manjura,48.0,47.76,76.8370346504744,29.68505282705843
8664,6698,HARYANA,KURUKSHETRA,Budha,4.0,4.53,77.06559345443188,29.98543912307467
8663,6698,HARYANA,KURUKSHETRA,Budha,10.0,8.73,77.06340599455672,29.98533531598975
12187,8938,HARYANA,KARNAL,Munak,10.0,10.57,76.86303912416416,29.490896658759127
9180,7034,HARYANA,KARNAL,Rajypur,5.0,5.02,77.10669755671617,29.918650559186393
9179,7034,HARYANA,KARNAL,Rajypur,10.0,9.12,77.10524010402038,29.916394238036197
2464,2002,PUNJAB,FAZILKA,Sayad wala,12.0,11.39,74.11046470087244,30.12919829208142
8644,6685,HARYANA,KURUKSHETRA,Urnai,6.0,5.89,76.63903670009064,30.00594098072955
8643,6685,HARYANA,KURUKSHETRA,Urnai,16.0,16.52,76.63675840764563,30.00457695377145
8533,6606,HARYANA,KAITHAL,Theh Mukrian,23.0,22.53,76.3276789361549,29.97998884783896
7446,5996,HARYANA,KURUKSHETRA,Rawa,6.0,5.94,76.91873225168995,30.18795133567177
10649,7959,PUNJAB,MUKTSAR,sahib chand,7.0,6.66,74.70274134512982,30.302898270762817
6113,4920,PUNJAB,MUKTSAR,Buttar,3.0,2.2,74.68868564160236,30.350936160994404
18906,14186,HARYANA,AMBALA,Jandheri,25.0,23.99,76.62014812612922,30.092287011441563
15225,10858,HARYANA,KARNAL,Chogawan,4.0,4.03,77.20407434420873,29.93031470735288
8555,6621,PUNJAB,MUKTSAR,Lohara,18.0,17.72,74.66402544812426,30.362303292100933
20236,15061,HARYANA,KARNAL,Brass,7.0,7.01,76.76902202392868,29.73368887616611
20235,15061,HARYANA,KARNAL,Brass,43.0,42.55,76.7652179269048,29.732908942776913
8551,6618,HARYANA,KARNAL,Nissing,5.0,5.35,76.73235333730257,29.705183402582517
15891,8007,HARYANA,KURUKSHETRA,Hari singh majra,4.1,4.35,76.9640473764106,30.09528509577144
10725,8007,HARYANA,KURUKSHETRA,Hari singh majra,20.0,22.48,76.97401826078969,30.091962417672985
2585,2099,HARYANA,FATEHABAD,Fatehabad 2nd,6.0,4.78,75.46189423462732,29.541860455946235
13308,9667,HARYANA,KURUKSHETRA,Dudhi,10.2,10.01,76.98332402823311,29.97451240553903
7532,6190,PUNJAB,MANSA,Kulrian,6.811,6.76,75.69893211511767,29.801349888263616
7531,6190,PUNJAB,MANSA,Kulrian,5.546,5.55,75.66558629550094,29.81241210640876
21905,16367,HARYANA,KURUKSHETRA,Morthla,5.0,5.18,76.91169712338451,30.046461034759105
15771,11163,PUNJAB,FEROZEPUR,Sadardeen,3.4,3.14,74.5148579275395,30.881795420552383
15770,11163,PUNJAB,FEROZEPUR,Sadardeen,11.3,12.1,74.52308607701677,30.8762148612182
7008,5639,PUNJAB,MUKTSAR,channu,9.0,9.1,74.59489492112095,30.08888731229115
7457,6142,PUNJAB,MUKTSAR,sukhan abluo,12.341,12.15,74.64768859835682,30.365077121882305
10038,7601,HARYANA,KURUKSHETRA,Dhanani,5.4,5.16,76.99636080554995,30.11827701610678
9450,7218,PUNJAB,FARIDKOT,Bir sikhawala,22.0,18.95,74.83700987898294,30.628584538558865
12531,9174,PUNJAB,LUDHIANA,Jangpur,2.0,1.89,75.67491566326697,30.83286409587576
12530,9174,PUNJAB,LUDHIANA,Jangpur,4.0,4.47,75.69102258888164,30.82941278136727
13682,9899,HARYANA,KURUKSHETRA,Slimpur,44.5,40.3,76.93334011214306,30.17717325057945
16425,11569,HARYANA,YAMUNANAGAR,Sarawan,11.4,11.55,77.20578317710192,30.32461362936634
16424,11569,HARYANA,YAMUNANAGAR,Sarawan,15.0,15.28,77.19860414476499,30.350397266022277
11652,8570,HARYANA,AMBALA,Jaferpur,7.4,7.45,77.13973857204864,30.326698163786507
10198,7713,HARYANA,KURUKSHETRA,Dhanani,8.0,8.32,76.99886569584035,30.128748168128965
412,378,PUNJAB,TARN_TARAN,Jhamka,10.0,7.34,74.79458894831423,31.41435456453757
12523,9169,PUNJAB,LUDHIANA,Jangpur,5.0,5.03,75.68681348501819,30.82929450412518
11674,8583,HARYANA,YAMUNANAGAR,Daulatpur,4.0,3.8,77.11256248597267,30.093523297385858
12641,9250,PUNJAB,LUDHIANA,Tarf kotli,1.0,0.97,75.38439605387697,30.95267986534738
11922,8752,PUNJAB,BATHINDA,Batinda,13.5,13.26,74.91999240065945,30.186564815394675
1823,1504,HARYANA,PANIPAT,Bapdad,5.0,6.41,76.79946213430318,29.353354652977544
2762,2241,HARYANA,PANIPAT,Kalkha,8.0,7.07,76.8577686096505,29.33499444112979
2761,2241,HARYANA,PANIPAT,Kalkha,16.0,15.59,76.85543521385215,29.337335769288572
2557,2073,HARYANA,PANIPAT,Nara,22.0,23.11,76.76409013060594,29.40641339149377
19536,14560,HARYANA,KURUKSHETRA,Khera,7.0,7.14,76.97736005036592,30.03124948415517
19535,14560,HARYANA,KURUKSHETRA,Khera,11.2,11.07,76.97521694397011,30.031870277569855
15507,11008,HARYANA,AMBALA,Adhoi,13.2,13.21,76.96511438911523,30.189001569991547
15506,11008,HARYANA,AMBALA,Adhoi,10.0,9.95,77.01501646954746,30.18672678006772
20317,15118,HARYANA,YAMUNANAGAR,Bapoli,18.5,18.09,77.11189968144893,30.03030337055899
11875,8720,HARYANA,KURUKSHETRA,Kirmach,15.5,16.06,76.77744895671316,29.90009775318809
12880,9404,HARYANA,KURUKSHETRA,Sujri,21.2,20.45,76.9367036356768,30.090095223670097
12951,9455,PUNJAB,LUDHIANA,Jangpur,1.25,1.3,75.67100790733178,30.831038563202505
1025,886,HARYANA,PANIPAT,Kavi,15.0,16.31,76.79543247515919,29.448692681565863
19150,14334,PUNJAB,PATIALA,Harpaal,21.0,20.84,76.69391367319456,30.33216345711191
19149,14334,PUNJAB,PATIALA,Harpaal,26.0,27.33,76.6857199123639,30.35130024051487
8459,6557,HARYANA,FATEHABAD,Phoolan,34.0,31.46,75.51623853277701,29.62435665730386
23875,19262,HARYANA,YAMUNANAGAR,Damla,1.5,1.56,77.21117022612732,30.08783280931708
13232,9617,PUNJAB,LUDHIANA,Pamali,2.0,1.68,75.74781199488605,30.83292972949533
13231,9617,PUNJAB,LUDHIANA,Pamali,1.5,1.48,75.75339757942449,30.83017727879187
13209,9598,PUNJAB,LUDHIANA,Pamali,5.0,4.73,75.7444287440215,30.81804955056206
19134,14323,PUNJAB,PATIALA,Harpala,1.0,0.93,76.6621252952527,30.31303917993294
19133,14323,PUNJAB,PATIALA,Harpala,29.0,27.8,76.69166357837584,30.33740620693082
10378,7783,HARYANA,KAITHAL,Kharkra,10.0,9.84,76.28886461837735,29.975092741242623
13204,9594,PUNJAB,LUDHIANA,Pamali,1.0,1.01,75.74510190519828,30.830026714954812
13203,9594,PUNJAB,LUDHIANA,Pamali,4.5,4.27,75.73175460242176,30.816779896387136
13202,9594,PUNJAB,LUDHIANA,Pamali,3.0,2.83,75.7336389568336,30.81514153798203
13201,9594,PUNJAB,LUDHIANA,Pamali,4.0,3.84,75.74158428348011,30.817342799480432
13200,9594,PUNJAB,LUDHIANA,Pamali,6.0,6.13,75.74684481346914,30.828646180480643
13198,9593,PUNJAB,LUDHIANA,Pamali,3.2,3.13,75.7519824510092,30.830933834646633
13309,9668,HARYANA,KURUKSHETRA,Dudhi,10.0,10.9,76.98054401193933,29.974717045785138
13303,9663,HARYANA,KURUKSHETRA,Dudhi,6.2,6.53,76.9899982378363,29.97681042198105
13302,9663,HARYANA,KURUKSHETRA,Dudhi,6.6,6.24,76.98765985525502,29.9647083305693
186,178,PUNJAB,AMRITSAR,Lalla afgana,8.0,6.82,74.76577976509641,31.76023188185784
13325,9680,HARYANA,YAMUNANAGAR,Kalesra,5.5,5.34,77.1209901519631,30.089249894128734
725,648,HARYANA,SIRSA,Damdama,7.5,6.94,74.68063815208632,29.562346317959896
724,648,HARYANA,SIRSA,Damdama,6.0,5.38,74.67119102005714,29.574017777324418
697,617,HARYANA,SIRSA,Badaghuda,20.0,15.96,74.99598612375787,29.71188535685338
1948,1608,HARYANA,SIRSA,Shekhu Khera,21.0,14.97,74.76223416255705,29.485826871790636
989,862,HARYANA,KARNAL,Naru kheri,3.0,2.13,76.90189672800584,29.65964805476448
13659,9878,PUNJAB,LUDHIANA,Alamgir,21.5,21.37,75.85554865692575,30.816971396101057
13660,9879,PUNJAB,LUDHIANA,Alamgir,2.5,2.67,75.8537734902082,30.808070254902375
13684,9901,HARYANA,KURUKSHETRA,Salimpur,33.0,33.62,76.93014811564146,30.17132082483278
6715,5410,HARYANA,KARNAL,Tusang,6.0,5.57,77.12447688923986,29.891775312737895
7038,5662,PUNJAB,MUKTSAR,sukhan abluo,31.9,33.07,74.6619063318276,30.350180571623262
12178,8933,HARYANA,AMBALA,Jaferpur,11.0,11.61,77.1387190685916,30.32290331775059
5080,4038,HARYANA,KARNAL,Alawla,2.0,2.42,76.73956626959061,29.597325716242164
7209,5962,HARYANA,KARNAL,Kalsoura,2.0,2.22,77.14786451052804,29.865077348859295
6226,5025,HARYANA,KURUKSHETRA,kharindhwa,1.4,1.42,76.9294059668601,30.093532631433888
9556,7285,HARYANA,KURUKSHETRA,Sirasma,7.0,7.05,76.91163559561612,29.96663116573871
9555,7285,HARYANA,KURUKSHETRA,Sirasma,5.0,5.14,76.91252916423548,29.96673704049009
23638,14281,PUNJAB,PATIALA,Jogi majra,16.0,15.88,76.57148640019095,30.335984797275163
19049,14281,PUNJAB,PATIALA,Jogi majra,15.8,15.62,76.58612023523122,30.31655330432853
7092,5706,HARYANA,KURUKSHETRA,dudhala,6.0,5.78,76.90579648140634,30.052619249353945
7091,5706,HARYANA,KURUKSHETRA,dudhala,10.0,12.1,76.90918935591357,30.057066798145648
11753,8631,HARYANA,KURUKSHETRA,Jalkheri,15.18,15.24,76.92671051628444,30.077111587499353
6354,5113,HARYANA,KURUKSHETRA,yara,8.0,8.3,76.96978432819567,30.141749431632057
726,649,HARYANA,SIRSA,Damdama,8.0,7.61,74.67069398404792,29.575966922063547
6080,4891,PUNJAB,PATIALA,simbro,65.0,74.43,76.32169778210657,30.474484536232648
11948,8773,HARYANA,YAMUNANAGAR,Jhaguri,13.0,12.39,77.17195935289539,30.1002890796902
2099,1715,HARYANA,SIRSA,Rattakhera,10.0,9.98,74.78568589051056,29.468066802807567
24684,20697,HARYANA,KARNAL,Birchpur,30.0,26.53,76.91347569194438,29.6155934593892
2418,1963,HARYANA,KAITHAL,Kolekhan,14.0,16.09,76.20682865492705,29.662935037557663
2417,1963,HARYANA,KAITHAL,Kolekhan,12.0,13.17,76.19731437548438,29.69022685582156
12852,9386,HARYANA,KAITHAL,Sakra,12.0,12.17,76.68921892570587,29.82053238266674
23375,18263,HARYANA,YAMUNANAGAR,Talakour,10.4,10.64,77.2072558592742,30.23828682816894
1831,1507,HARYANA,SIRSA,Shekhu Khera,7.0,5.76,74.75594309119325,29.47552635674122
1829,1507,HARYANA,SIRSA,Shekhu Khera,15.0,15.06,74.75300057165016,29.46229530520635
1828,1507,HARYANA,SIRSA,Shekhu Khera,21.0,22.82,74.75517848935887,29.468191149681346
1827,1507,HARYANA,SIRSA,Shekhu Khera,33.0,27.49,74.76004657278301,29.475597064567687
17481,13384,PUNJAB,MUKTSAR,Tarkhan wala,7.0,7.01,74.38662553966833,30.323105610994464
17480,13384,PUNJAB,MUKTSAR,Tarkhan wala,8.0,8.24,74.38501969962842,30.3251045360824
2644,2143,HARYANA,SIRSA,Kotali,4.0,3.96,74.83854335335272,29.448282471986985
4619,3650,HARYANA,KARNAL,Sonkra,6.5,8.68,76.86604597559233,29.79074424514631
2480,2012,HARYANA,KARNAL,Bansa,3.0,3.18,76.84205201715187,29.607818046939304
2479,2012,HARYANA,KARNAL,Bansa,5.0,5.93,76.83875079277317,29.608380543695908
19045,14277,PUNJAB,PATIALA,Batti,30.0,30.23,76.52627415003381,30.294894793093903
19044,14277,PUNJAB,PATIALA,Batti,26.4,26.59,76.53706273601651,30.296676512134432
24677,20691,HARYANA,FATEHABAD,Madh,2.5,2.45,75.4092127375654,29.71636110604688
24676,20691,HARYANA,FATEHABAD,Madh,16.0,14.87,75.41064184411343,29.71532005638362
2494,2024,HARYANA,SIRSA,Kutabudh,15.0,13.45,74.83641361620117,29.465855726624195
2493,2024,HARYANA,SIRSA,Kutabudh,5.0,3.99,74.83701547919074,29.462642320926378
606,540,PUNJAB,AMRITSAR,Timmowal,8.0,7.67,75.08813300349959,31.525013461463125
14198,10239,HARYANA,KURUKSHETRA,Lakhmari,24.5,24.57,77.00225666484344,30.136431613584115
21353,15915,HARYANA,KURUKSHETRA,Chharpura,6.5,6.24,76.9355436958851,29.999424065450462
21352,15915,HARYANA,KURUKSHETRA,Chharpura,2.8,2.74,76.92287731995086,30.00898855054534
21351,15915,HARYANA,KURUKSHETRA,Chharpura,8.5,8.55,76.92104578087843,30.00586925299002
15884,11228,HARYANA,KURUKSHETRA,Hari Singh majra,22.0,24.62,76.97300459034328,30.089605321110344
25959,22531,HARYANA,KURUKSHETRA,Mangoli jattan,31.0,30.55,77.03986821132474,30.125353895966807
24825,20916,HARYANA,KAITHAL,Sagroli,20.3,20.28,76.66010417107147,29.809412310220782
19784,14736,PUNJAB,MUKTSAR,Madrassa,5.5,5.76,74.36468113073732,30.46289015165089
19783,14736,PUNJAB,MUKTSAR,Madrassa,2.0,2.13,74.36428853616209,30.460489094340893
21862,16338,PUNJAB,FAZILKA,Janisar,20.0,20.47,74.37255689739331,30.508538989572276
21861,16338,PUNJAB,FAZILKA,Janisar,1.0,0.98,74.37132004545397,30.50678168358217
21860,16338,PUNJAB,FAZILKA,Janisar,4.0,3.99,74.37079993835363,30.505421079218916
21859,16338,PUNJAB,FAZILKA,Janisar,5.6,5.61,74.36844712824818,30.504835770265913
21858,16338,PUNJAB,FAZILKA,Janisar,3.2,3.22,74.366213541946,30.50473407388706
1497,1266,PUNJAB,BATHINDA,Nathana,9.0,8.9,75.12309115882435,30.321599933773104
4128,3289,HARYANA,SIRSA,Dumdma,1.2,1.27,74.68259694948185,29.56426532531489
22860,17252,HARYANA,FATEHABAD,Palsar,1.5,1.09,75.5922397859516,29.60120747738997
22859,17252,HARYANA,FATEHABAD,Palsar,28.0,26.29,75.59659572441535,29.608593526231964
17492,13390,PUNJAB,FAZILKA,Rattakhera,6.0,6.77,74.34184420705157,30.4764941935366
17491,13390,PUNJAB,FAZILKA,Rattakhera,15.0,14.15,74.33593156036412,30.478266930191054
5692,4546,HARYANA,FATEHABAD,Ratakhera,10.0,8.09,75.51289913233185,29.66040859192614
15516,11016,HARYANA,AMBALA,Adhoi,16.0,16.03,77.01530311153249,30.19262083999125
7491,6164,HARYANA,SIRSA,Haripura,17.0,16.88,74.70174394198976,29.556174450088207
7490,6164,HARYANA,SIRSA,Haripura,10.0,9.66,74.69647347279356,29.56432291528657
6823,5486,PUNJAB,FARIDKOT,Machaki mall singh,26.0,26.97,74.74784522075397,30.6276024431905
14821,10631,HARYANA,AMBALA,Nagla nanku,14.0,13.62,76.95210524642799,30.39688684417977
7147,5752,HARYANA,SIRSA,Anandgarh,27.0,24.83,76.21708649237151,29.99197810305754
8408,6519,PUNJAB,MUKTSAR,sukhan abulo,14.0,14.05,74.6368067833538,30.32500875296527
1616,1348,PUNJAB,BATHINDA,Nathana,3.0,2.91,75.08129333686193,30.32228100997934
1615,1348,PUNJAB,BATHINDA,Nathana,7.0,6.31,75.07682580380846,30.321204501856094
26199,22930,PUNJAB,BARNALA,Moom,5.0,5.04,75.49447811356733,30.564285705555523
15269,10878,HARYANA,YAMUNANAGAR,Chamrori,6.2,5.82,77.13973629806593,30.062940659813464
15268,10878,HARYANA,YAMUNANAGAR,Chamrori,4.3,3.61,77.13493678903588,30.059737178454885
25250,21603,HARYANA,KURUKSHETRA,Naraingarh,8.5,8.6,76.9517658245234,30.103289644956735
3138,2519,HARYANA,PANIPAT,Gawalda,10.0,9.52,76.94514996097297,29.236161166002937
3137,2519,HARYANA,PANIPAT,Gawalda,8.0,10.11,76.93971483131426,29.22691573068584
3136,2519,HARYANA,PANIPAT,Gawalda,16.0,17.34,76.94169483778458,29.231021713419945
3135,2519,HARYANA,PANIPAT,Gawalda,5.0,4.58,76.93945173983754,29.235960089811005
23855,19199,HARYANA,AMBALA,Raomajra,26.0,25.11,76.9715036963933,30.21736120143913
8649,6690,HARYANA,KURUKSHETRA,Budha,8.0,7.33,77.06800921540706,29.98242708003166
16628,11686,PUNJAB,MUKTSAR,Ramgarh,3.0,2.73,74.38411229374819,30.484561786062052
16627,11686,PUNJAB,MUKTSAR,Ramgarh,4.0,3.43,74.38696227690562,30.484884924647297
10691,7983,PUNJAB,BARNALA,thullewal,31.0,32.77,75.64523066956738,30.41687805169095
3334,2673,HARYANA,SIRSA,Harni Kalan,3.4,2.93,74.6689462938811,29.537984138701656
3332,2673,HARYANA,SIRSA,Harni Kalan,4.0,4.79,74.67431628354589,29.540597261115433
25527,21952,HARYANA,KURUKSHETRA,Lohar majra,15.0,14.89,76.71161764351257,29.9493485226388
22220,16657,HARYANA,KURUKSHETRA,Surmi,26.0,25.65,76.68173493201833,30.002616886535375
10475,7838,PUNJAB,BATHINDA,Deon,4.0,3.81,74.8192210383993,30.24818024836164
14454,10397,HARYANA,KURUKSHETRA,Umari,20.7,20.82,76.92358341695771,29.933098146739763
24218,19935,HARYANA,KURUKSHETRA,Phalsanda jattan,10.0,9.75,77.02365846923223,30.118092939256226
16681,11717,HARYANA,KURUKSHETRA,Ghadli,21.8,22.6,76.98133740427066,29.959115935191463
18188,13780,PUNJAB,MUKTSAR,Adhnian,10.0,10.05,74.53171905715769,30.07611739113901
18187,13780,PUNJAB,MUKTSAR,Adhnian,4.0,4.1,74.56138763004299,30.07985906030975
18186,13780,PUNJAB,MUKTSAR,Adhnian,16.0,16.43,74.53767093329792,30.075195186184263
18185,13780,PUNJAB,MUKTSAR,Adhnian,6.0,6.5,74.53203480281942,30.079212510250624
18184,13780,PUNJAB,MUKTSAR,Adhnian,14.0,14.64,74.53365646050905,30.07826269370257
2158,1759,HARYANA,FATEHABAD,Haroli,10.0,7.79,75.44590783384484,29.646267891534688
2157,1759,HARYANA,FATEHABAD,Haroli,17.0,17.3,75.44851885911156,29.64659501510691
15266,10876,HARYANA,YAMUNANAGAR,Chamrori,6.0,6.01,77.13539438160817,30.066851565562736
5775,4618,HARYANA,JIND,Sahapur,6.0,6.79,76.34005277197191,29.40624311419532
25228,21576,HARYANA,KURUKSHETRA,Mahwa kheri,10.0,10.02,77.03977401139521,30.090855711740165
5706,4553,HARYANA,SIRSA,Damdama,18.0,18.02,74.65866853214239,29.559486998889135
5705,4553,HARYANA,SIRSA,Damdama,5.0,4.01,74.6672074776255,29.603121598362193
25988,22551,HARYANA,KAITHAL,Sach,19.5,18.59,76.67641141061132,29.73282708242398
2294,1869,HARYANA,KAITHAL,Dubble,6.0,4.54,76.22673808616443,29.738418177012935
